Date,ADS_Index
1963:03:14,0.598356
1963:03:15,0.600832
1963:03:16,0.604365
1963:03:17,0.608957
1963:03:18,0.614609
1963:03:19,0.621323
1963:03:20,0.629101
1963:03:21,0.637946
1963:03:22,0.64786
1963:03:23,0.658847
1963:03:24,0.670909
1963:03:25,0.684051
1963:03:26,0.698277
1963:03:27,0.713591
1963:03:28,0.729998
1963:03:29,0.747504
1963:03:30,0.766113
1963:03:31,0.785832
1963:04:01,0.806667
1963:04:02,0.826241
1963:04:03,0.844563
1963:04:04,0.861636
1963:04:05,0.877467
1963:04:06,0.89206
1963:04:07,0.90542
1963:04:08,0.917552
1963:04:09,0.928459
1963:04:10,0.938144
1963:04:11,0.946611
1963:04:12,0.953862
1963:04:13,0.959899
1963:04:14,0.964725
1963:04:15,0.968341
1963:04:16,0.970748
1963:04:17,0.971947
1963:04:18,0.971937
1963:04:19,0.97072
1963:04:20,0.968295
1963:04:21,0.964661
1963:04:22,0.959816
1963:04:23,0.95376
1963:04:24,0.946491
1963:04:25,0.938006
1963:04:26,0.928302
1963:04:27,0.917376
1963:04:28,0.905226
1963:04:29,0.891847
1963:04:30,0.877235
1963:05:01,0.861385
1963:05:02,0.845608
1963:05:03,0.8299
1963:05:04,0.814256
1963:05:05,0.79867
1963:05:06,0.783138
1963:05:07,0.767655
1963:05:08,0.752216
1963:05:09,0.736815
1963:05:10,0.72145
1963:05:11,0.706113
1963:05:12,0.690801
1963:05:13,0.675509
1963:05:14,0.660232
1963:05:15,0.644965
1963:05:16,0.629704
1963:05:17,0.614443
1963:05:18,0.599178
1963:05:19,0.583904
1963:05:20,0.568616
1963:05:21,0.55331
1963:05:22,0.53798
1963:05:23,0.522622
1963:05:24,0.507231
1963:05:25,0.491802
1963:05:26,0.47633
1963:05:27,0.460811
1963:05:28,0.44524
1963:05:29,0.42961
1963:05:30,0.413919
1963:05:31,0.398161
1963:06:01,0.38233
1963:06:02,0.366809
1963:06:03,0.351592
1963:06:04,0.336676
1963:06:05,0.322054
1963:06:06,0.307724
1963:06:07,0.293679
1963:06:08,0.279916
1963:06:09,0.26643
1963:06:10,0.253217
1963:06:11,0.240274
1963:06:12,0.227595
1963:06:13,0.215177
1963:06:14,0.203016
1963:06:15,0.191109
1963:06:16,0.17945
1963:06:17,0.168038
1963:06:18,0.156868
1963:06:19,0.145936
1963:06:20,0.13524
1963:06:21,0.124775
1963:06:22,0.114539
1963:06:23,0.104529
1963:06:24,0.0947407
1963:06:25,0.0851716
1963:06:26,0.0758187
1963:06:27,0.066679
1963:06:28,0.0577496
1963:06:29,0.0490278
1963:06:30,0.0405107
1963:07:01,0.0321958
1963:07:02,0.0244909
1963:07:03,0.0173936
1963:07:04,0.0109016
1963:07:05,0.005013
1963:07:06,-0.000274123
1963:07:07,-0.00496143
1963:07:08,-0.0090504
1963:07:09,-0.0125423
1963:07:10,-0.0154382
1963:07:11,-0.0177391
1963:07:12,-0.0194457
1963:07:13,-0.0205584
1963:07:14,-0.0210778
1963:07:15,-0.0210038
1963:07:16,-0.0203365
1963:07:17,-0.0190757
1963:07:18,-0.017221
1963:07:19,-0.0147719
1963:07:20,-0.0117274
1963:07:21,-0.00808673
1963:07:22,-0.0038487
1963:07:23,0.00098803
1963:07:24,0.00642497
1963:07:25,0.0124638
1963:07:26,0.0191065
1963:07:27,0.0263551
1963:07:28,0.0342119
1963:07:29,0.0426794
1963:07:30,0.0517601
1963:07:31,0.061457
1963:08:01,0.0717732
1963:08:02,0.0826572
1963:08:03,0.0941125
1963:08:04,0.106143
1963:08:05,0.118752
1963:08:06,0.131943
1963:08:07,0.145721
1963:08:08,0.160091
1963:08:09,0.175056
1963:08:10,0.190621
1963:08:11,0.206791
1963:08:12,0.223572
1963:08:13,0.240969
1963:08:14,0.258986
1963:08:15,0.27763
1963:08:16,0.296907
1963:08:17,0.316822
1963:08:18,0.337382
1963:08:19,0.358594
1963:08:20,0.380463
1963:08:21,0.402997
1963:08:22,0.426204
1963:08:23,0.450089
1963:08:24,0.474661
1963:08:25,0.499928
1963:08:26,0.525897
1963:08:27,0.552577
1963:08:28,0.579976
1963:08:29,0.608102
1963:08:30,0.636964
1963:08:31,0.666573
1963:09:01,0.696935
1963:09:02,0.725838
1963:09:03,0.753288
1963:09:04,0.779296
1963:09:05,0.803869
1963:09:06,0.827015
1963:09:07,0.848742
1963:09:08,0.869055
1963:09:09,0.887962
1963:09:10,0.905468
1963:09:11,0.921579
1963:09:12,0.9363
1963:09:13,0.949636
1963:09:14,0.96159
1963:09:15,0.972167
1963:09:16,0.98137
1963:09:17,0.989202
1963:09:18,0.995665
1963:09:19,1.00076
1963:09:20,1.00449
1963:09:21,1.00686
1963:09:22,1.00786
1963:09:23,1.0075
1963:09:24,1.00578
1963:09:25,1.00269
1963:09:26,0.998245
1963:09:27,0.992428
1963:09:28,0.985244
1963:09:29,0.97669
1963:09:30,0.966763
1963:10:01,0.955461
1963:10:02,0.943597
1963:10:03,0.931168
1963:10:04,0.91817
1963:10:05,0.9046
1963:10:06,0.890452
1963:10:07,0.875722
1963:10:08,0.860406
1963:10:09,0.8445
1963:10:10,0.827997
1963:10:11,0.810892
1963:10:12,0.793182
1963:10:13,0.774859
1963:10:14,0.755917
1963:10:15,0.736352
1963:10:16,0.716157
1963:10:17,0.695326
1963:10:18,0.673851
1963:10:19,0.651727
1963:10:20,0.628946
1963:10:21,0.605502
1963:10:22,0.581386
1963:10:23,0.556591
1963:10:24,0.53111
1963:10:25,0.504934
1963:10:26,0.478056
1963:10:27,0.450466
1963:10:28,0.422156
1963:10:29,0.393118
1963:10:30,0.363341
1963:10:31,0.332818
1963:11:01,0.301537
1963:11:02,0.27145
1963:11:03,0.242547
1963:11:04,0.214818
1963:11:05,0.188255
1963:11:06,0.162851
1963:11:07,0.138596
1963:11:08,0.115483
1963:11:09,0.0935051
1963:11:10,0.0726551
1963:11:11,0.0529266
1963:11:12,0.0343133
1963:11:13,0.0168094
1963:11:14,0.00040933
1963:11:15,-0.014892
1963:11:16,-0.0290994
1963:11:17,-0.0422174
1963:11:18,-0.0542501
1963:11:19,-0.0652012
1963:11:20,-0.0750742
1963:11:21,-0.0838722
1963:11:22,-0.091598
1963:11:23,-0.0982539
1963:11:24,-0.103842
1963:11:25,-0.108364
1963:11:26,-0.111822
1963:11:27,-0.114216
1963:11:28,-0.115548
1963:11:29,-0.115817
1963:11:30,-0.115025
1963:12:01,-0.113169
1963:12:02,-0.110612
1963:12:03,-0.107353
1963:12:04,-0.10339
1963:12:05,-0.0987217
1963:12:06,-0.0933476
1963:12:07,-0.0872656
1963:12:08,-0.0804737
1963:12:09,-0.0729699
1963:12:10,-0.0647517
1963:12:11,-0.0558166
1963:12:12,-0.0461618
1963:12:13,-0.0357842
1963:12:14,-0.0246806
1963:12:15,-0.0128475
1963:12:16,-0.000281133
1963:12:17,0.0130224
1963:12:18,0.0270673
1963:12:19,0.0418579
1963:12:20,0.057399
1963:12:21,0.0736954
1963:12:22,0.0907522
1963:12:23,0.108575
1963:12:24,0.127169
1963:12:25,0.14654
1963:12:26,0.166694
1963:12:27,0.187639
1963:12:28,0.209379
1963:12:29,0.231922
1963:12:30,0.255276
1963:12:31,0.279447
1964:01:01,0.304443
1964:01:02,0.329131
1964:01:03,0.353517
1964:01:04,0.37761
1964:01:05,0.401417
1964:01:06,0.424946
1964:01:07,0.448205
1964:01:08,0.471199
1964:01:09,0.493938
1964:01:10,0.516427
1964:01:11,0.538673
1964:01:12,0.560685
1964:01:13,0.582469
1964:01:14,0.604031
1964:01:15,0.625379
1964:01:16,0.646518
1964:01:17,0.667457
1964:01:18,0.6882
1964:01:19,0.708756
1964:01:20,0.72913
1964:01:21,0.749328
1964:01:22,0.769358
1964:01:23,0.789225
1964:01:24,0.808935
1964:01:25,0.828496
1964:01:26,0.847912
1964:01:27,0.86719
1964:01:28,0.886337
1964:01:29,0.905357
1964:01:30,0.924258
1964:01:31,0.943045
1964:02:01,0.961723
1964:02:02,0.978611
1964:02:03,0.993714
1964:02:04,1.00704
1964:02:05,1.01858
1964:02:06,1.02835
1964:02:07,1.03636
1964:02:08,1.04259
1964:02:09,1.04707
1964:02:10,1.04977
1964:02:11,1.05072
1964:02:12,1.0499
1964:02:13,1.04732
1964:02:14,1.04297
1964:02:15,1.03686
1964:02:16,1.02899
1964:02:17,1.01934
1964:02:18,1.00792
1964:02:19,0.994726
1964:02:20,0.97975
1964:02:21,0.96299
1964:02:22,0.94444
1964:02:23,0.924094
1964:02:24,0.901945
1964:02:25,0.877987
1964:02:26,0.852212
1964:02:27,0.824612
1964:02:28,0.795178
1964:02:29,0.763902
1964:03:01,0.730772
1964:03:02,0.699485
1964:03:03,0.670029
1964:03:04,0.642396
1964:03:05,0.616577
1964:03:06,0.592564
1964:03:07,0.570349
1964:03:08,0.549926
1964:03:09,0.531287
1964:03:10,0.514428
1964:03:11,0.499342
1964:03:12,0.486026
1964:03:13,0.474474
1964:03:14,0.464684
1964:03:15,0.456651
1964:03:16,0.450375
1964:03:17,0.445852
1964:03:18,0.443081
1964:03:19,0.442061
1964:03:20,0.442793
1964:03:21,0.445276
1964:03:22,0.449511
1964:03:23,0.455499
1964:03:24,0.463243
1964:03:25,0.472744
1964:03:26,0.484006
1964:03:27,0.497032
1964:03:28,0.511827
1964:03:29,0.528394
1964:03:30,0.54674
1964:03:31,0.56687
1964:04:01,0.588789
1964:04:02,0.609785
1964:04:03,0.629864
1964:04:04,0.649032
1964:04:05,0.667295
1964:04:06,0.684659
1964:04:07,0.701129
1964:04:08,0.71671
1964:04:09,0.731408
1964:04:10,0.745227
1964:04:11,0.758171
1964:04:12,0.770245
1964:04:13,0.781451
1964:04:14,0.791795
1964:04:15,0.801278
1964:04:16,0.809904
1964:04:17,0.817676
1964:04:18,0.824596
1964:04:19,0.830667
1964:04:20,0.835889
1964:04:21,0.840265
1964:04:22,0.843797
1964:04:23,0.846485
1964:04:24,0.848329
1964:04:25,0.849332
1964:04:26,0.849493
1964:04:27,0.848811
1964:04:28,0.847288
1964:04:29,0.844922
1964:04:30,0.841712
1964:05:01,0.837659
1964:05:02,0.833201
1964:05:03,0.828337
1964:05:04,0.823067
1964:05:05,0.817388
1964:05:06,0.811298
1964:05:07,0.804797
1964:05:08,0.79788
1964:05:09,0.790547
1964:05:10,0.782795
1964:05:11,0.774622
1964:05:12,0.766025
1964:05:13,0.757001
1964:05:14,0.747548
1964:05:15,0.737663
1964:05:16,0.727342
1964:05:17,0.716582
1964:05:18,0.70538
1964:05:19,0.693732
1964:05:20,0.681635
1964:05:21,0.669085
1964:05:22,0.656078
1964:05:23,0.642609
1964:05:24,0.628676
1964:05:25,0.614272
1964:05:26,0.599394
1964:05:27,0.584038
1964:05:28,0.568197
1964:05:29,0.551868
1964:05:30,0.535044
1964:05:31,0.517722
1964:06:01,0.499895
1964:06:02,0.483259
1964:06:03,0.467809
1964:06:04,0.453541
1964:06:05,0.440449
1964:06:06,0.42853
1964:06:07,0.41778
1964:06:08,0.408195
1964:06:09,0.399773
1964:06:10,0.392511
1964:06:11,0.386406
1964:06:12,0.381457
1964:06:13,0.377662
1964:06:14,0.37502
1964:06:15,0.37353
1964:06:16,0.373192
1964:06:17,0.374005
1964:06:18,0.37597
1964:06:19,0.379087
1964:06:20,0.383358
1964:06:21,0.388783
1964:06:22,0.395365
1964:06:23,0.403105
1964:06:24,0.412006
1964:06:25,0.422071
1964:06:26,0.433303
1964:06:27,0.445705
1964:06:28,0.459281
1964:06:29,0.474036
1964:06:30,0.489974
1964:07:01,0.5071
1964:07:02,0.523705
1964:07:03,0.539792
1964:07:04,0.555367
1964:07:05,0.570434
1964:07:06,0.585
1964:07:07,0.599068
1964:07:08,0.612642
1964:07:09,0.625728
1964:07:10,0.638328
1964:07:11,0.650447
1964:07:12,0.662089
1964:07:13,0.673258
1964:07:14,0.683956
1964:07:15,0.694188
1964:07:16,0.703957
1964:07:17,0.713265
1964:07:18,0.722115
1964:07:19,0.730511
1964:07:20,0.738455
1964:07:21,0.745949
1964:07:22,0.752996
1964:07:23,0.759598
1964:07:24,0.765757
1964:07:25,0.771475
1964:07:26,0.776754
1964:07:27,0.781595
1964:07:28,0.786001
1964:07:29,0.789971
1964:07:30,0.793509
1964:07:31,0.796614
1964:08:01,0.799288
1964:08:02,0.801738
1964:08:03,0.803964
1964:08:04,0.805968
1964:08:05,0.80775
1964:08:06,0.80931
1964:08:07,0.81065
1964:08:08,0.811769
1964:08:09,0.812668
1964:08:10,0.813347
1964:08:11,0.813807
1964:08:12,0.814047
1964:08:13,0.814068
1964:08:14,0.813869
1964:08:15,0.81345
1964:08:16,0.812812
1964:08:17,0.811955
1964:08:18,0.810877
1964:08:19,0.809579
1964:08:20,0.80806
1964:08:21,0.806319
1964:08:22,0.804357
1964:08:23,0.802172
1964:08:24,0.799765
1964:08:25,0.797133
1964:08:26,0.794276
1964:08:27,0.791194
1964:08:28,0.787885
1964:08:29,0.784349
1964:08:30,0.780584
1964:08:31,0.776589
1964:09:01,0.772363
1964:09:02,0.765463
1964:09:03,0.755887
1964:09:04,0.743632
1964:09:05,0.728695
1964:09:06,0.71107
1964:09:07,0.690753
1964:09:08,0.667736
1964:09:09,0.642013
1964:09:10,0.613575
1964:09:11,0.582413
1964:09:12,0.548518
1964:09:13,0.511879
1964:09:14,0.472485
1964:09:15,0.430323
1964:09:16,0.385379
1964:09:17,0.337641
1964:09:18,0.287092
1964:09:19,0.233717
1964:09:20,0.177499
1964:09:21,0.11842
1964:09:22,0.0564627
1964:09:23,-0.00839365
1964:09:24,-0.076169
1964:09:25,-0.146885
1964:09:26,-0.220563
1964:09:27,-0.297226
1964:09:28,-0.3769
1964:09:29,-0.459608
1964:09:30,-0.545377
1964:10:01,-0.634234
1964:10:02,-0.715125
1964:10:03,-0.788076
1964:10:04,-0.853109
1964:10:05,-0.910245
1964:10:06,-0.959501
1964:10:07,-1.00089
1964:10:08,-1.03444
1964:10:09,-1.06014
1964:10:10,-1.07801
1964:10:11,-1.08805
1964:10:12,-1.09027
1964:10:13,-1.08467
1964:10:14,-1.07124
1964:10:15,-1.04999
1964:10:16,-1.0209
1964:10:17,-0.983963
1964:10:18,-0.939172
1964:10:19,-0.886511
1964:10:20,-0.825964
1964:10:21,-0.75751
1964:10:22,-0.68113
1964:10:23,-0.596798
1964:10:24,-0.504489
1964:10:25,-0.404173
1964:10:26,-0.295819
1964:10:27,-0.179393
1964:10:28,-0.0548578
1964:10:29,0.0778253
1964:10:30,0.218698
1964:10:31,0.367805
1964:11:01,0.525192
1964:11:02,0.675269
1964:11:03,0.818083
1964:11:04,0.953678
1964:11:05,1.0821
1964:11:06,1.20338
1964:11:07,1.31757
1964:11:08,1.42469
1964:11:09,1.52479
1964:11:10,1.61789
1964:11:11,1.70402
1964:11:12,1.78322
1964:11:13,1.85549
1964:11:14,1.92088
1964:11:15,1.97939
1964:11:16,2.03105
1964:11:17,2.07588
1964:11:18,2.11388
1964:11:19,2.14507
1964:11:20,2.16945
1964:11:21,2.18705
1964:11:22,2.19785
1964:11:23,2.20187
1964:11:24,2.19911
1964:11:25,2.18956
1964:11:26,2.17322
1964:11:27,2.15009
1964:11:28,2.12017
1964:11:29,2.08343
1964:11:30,2.03987
1964:12:01,1.98948
1964:12:02,1.94069
1964:12:03,1.8935
1964:12:04,1.84788
1964:12:05,1.80383
1964:12:06,1.76132
1964:12:07,1.72035
1964:12:08,1.6809
1964:12:09,1.64297
1964:12:10,1.60653
1964:12:11,1.57158
1964:12:12,1.5381
1964:12:13,1.50609
1964:12:14,1.47554
1964:12:15,1.44643
1964:12:16,1.41876
1964:12:17,1.39251
1964:12:18,1.36769
1964:12:19,1.34428
1964:12:20,1.32227
1964:12:21,1.30166
1964:12:22,1.28244
1964:12:23,1.2646
1964:12:24,1.24815
1964:12:25,1.23307
1964:12:26,1.21936
1964:12:27,1.20701
1964:12:28,1.19603
1964:12:29,1.1864
1964:12:30,1.17813
1964:12:31,1.17121
1965:01:01,1.16564
1965:01:02,1.16026
1965:01:03,1.15506
1965:01:04,1.15005
1965:01:05,1.14522
1965:01:06,1.14058
1965:01:07,1.13611
1965:01:08,1.13182
1965:01:09,1.12771
1965:01:10,1.12378
1965:01:11,1.12002
1965:01:12,1.11644
1965:01:13,1.11302
1965:01:14,1.10978
1965:01:15,1.10671
1965:01:16,1.10381
1965:01:17,1.10108
1965:01:18,1.09851
1965:01:19,1.09612
1965:01:20,1.09388
1965:01:21,1.09182
1965:01:22,1.08992
1965:01:23,1.08818
1965:01:24,1.08661
1965:01:25,1.08519
1965:01:26,1.08395
1965:01:27,1.08286
1965:01:28,1.08194
1965:01:29,1.08118
1965:01:30,1.08057
1965:01:31,1.08014
1965:02:01,1.07986
1965:02:02,1.07991
1965:02:03,1.08028
1965:02:04,1.08099
1965:02:05,1.08202
1965:02:06,1.08339
1965:02:07,1.08508
1965:02:08,1.0871
1965:02:09,1.08945
1965:02:10,1.09213
1965:02:11,1.09514
1965:02:12,1.09849
1965:02:13,1.10217
1965:02:14,1.10618
1965:02:15,1.11053
1965:02:16,1.11522
1965:02:17,1.12024
1965:02:18,1.12561
1965:02:19,1.13132
1965:02:20,1.13737
1965:02:21,1.14377
1965:02:22,1.15052
1965:02:23,1.15761
1965:02:24,1.16506
1965:02:25,1.17286
1965:02:26,1.18102
1965:02:27,1.18954
1965:02:28,1.19843
1965:03:01,1.20767
1965:03:02,1.21602
1965:03:03,1.22346
1965:03:04,1.23001
1965:03:05,1.23566
1965:03:06,1.24041
1965:03:07,1.24428
1965:03:08,1.24725
1965:03:09,1.24933
1965:03:10,1.25052
1965:03:11,1.25082
1965:03:12,1.25023
1965:03:13,1.24876
1965:03:14,1.24639
1965:03:15,1.24313
1965:03:16,1.23898
1965:03:17,1.23394
1965:03:18,1.228
1965:03:19,1.22116
1965:03:20,1.21343
1965:03:21,1.2048
1965:03:22,1.19526
1965:03:23,1.18481
1965:03:24,1.17346
1965:03:25,1.16119
1965:03:26,1.148
1965:03:27,1.13389
1965:03:28,1.11886
1965:03:29,1.10289
1965:03:30,1.08599
1965:03:31,1.06815
1965:04:01,1.04936
1965:04:02,1.03131
1965:04:03,1.014
1965:04:04,0.997411
1965:04:05,0.981548
1965:04:06,0.966404
1965:04:07,0.951973
1965:04:08,0.938252
1965:04:09,0.925236
1965:04:10,0.912921
1965:04:11,0.901302
1965:04:12,0.890377
1965:04:13,0.880143
1965:04:14,0.870594
1965:04:15,0.86173
1965:04:16,0.853546
1965:04:17,0.846041
1965:04:18,0.839212
1965:04:19,0.833056
1965:04:20,0.827573
1965:04:21,0.82276
1965:04:22,0.818615
1965:04:23,0.815138
1965:04:24,0.812327
1965:04:25,0.810181
1965:04:26,0.8087
1965:04:27,0.807884
1965:04:28,0.807731
1965:04:29,0.808243
1965:04:30,0.809418
1965:05:01,0.811258
1965:05:02,0.81297
1965:05:03,0.814554
1965:05:04,0.81601
1965:05:05,0.817339
1965:05:06,0.818541
1965:05:07,0.819617
1965:05:08,0.820568
1965:05:09,0.821393
1965:05:10,0.822092
1965:05:11,0.822667
1965:05:12,0.823116
1965:05:13,0.823441
1965:05:14,0.823641
1965:05:15,0.823716
1965:05:16,0.823667
1965:05:17,0.823493
1965:05:18,0.823194
1965:05:19,0.822771
1965:05:20,0.822223
1965:05:21,0.82155
1965:05:22,0.820751
1965:05:23,0.819827
1965:05:24,0.818778
1965:05:25,0.817602
1965:05:26,0.816299
1965:05:27,0.81487
1965:05:28,0.813313
1965:05:29,0.811628
1965:05:30,0.809815
1965:05:31,0.807873
1965:06:01,0.805802
1965:06:02,0.804357
1965:06:03,0.803537
1965:06:04,0.803344
1965:06:05,0.803777
1965:06:06,0.804835
1965:06:07,0.806519
1965:06:08,0.80883
1965:06:09,0.811769
1965:06:10,0.815335
1965:06:11,0.819532
1965:06:12,0.824359
1965:06:13,0.829818
1965:06:14,0.835911
1965:06:15,0.842641
1965:06:16,0.850008
1965:06:17,0.858016
1965:06:18,0.866666
1965:06:19,0.875963
1965:06:20,0.885907
1965:06:21,0.896504
1965:06:22,0.907755
1965:06:23,0.919665
1965:06:24,0.932237
1965:06:25,0.945475
1965:06:26,0.959384
1965:06:27,0.973967
1965:06:28,0.98923
1965:06:29,1.00518
1965:06:30,1.02181
1965:07:01,1.03914
1965:07:02,1.05542
1965:07:03,1.07065
1965:07:04,1.08484
1965:07:05,1.09799
1965:07:06,1.1101
1965:07:07,1.12119
1965:07:08,1.13124
1965:07:09,1.14028
1965:07:10,1.14829
1965:07:11,1.15528
1965:07:12,1.16126
1965:07:13,1.16623
1965:07:14,1.17018
1965:07:15,1.17312
1965:07:16,1.17505
1965:07:17,1.17597
1965:07:18,1.17588
1965:07:19,1.17478
1965:07:20,1.17267
1965:07:21,1.16955
1965:07:22,1.16542
1965:07:23,1.16027
1965:07:24,1.15411
1965:07:25,1.14693
1965:07:26,1.13874
1965:07:27,1.12952
1965:07:28,1.11928
1965:07:29,1.10801
1965:07:30,1.09572
1965:07:31,1.08238
1965:08:01,1.06801
1965:08:02,1.05401
1965:08:03,1.04039
1965:08:04,1.02713
1965:08:05,1.01424
1965:08:06,1.00171
1965:08:07,0.989538
1965:08:08,0.977716
1965:08:09,0.966243
1965:08:10,0.955114
1965:08:11,0.944327
1965:08:12,0.933878
1965:08:13,0.923764
1965:08:14,0.913982
1965:08:15,0.904529
1965:08:16,0.895401
1965:08:17,0.886595
1965:08:18,0.87811
1965:08:19,0.869942
1965:08:20,0.862089
1965:08:21,0.854549
1965:08:22,0.847318
1965:08:23,0.840395
1965:08:24,0.833777
1965:08:25,0.827463
1965:08:26,0.82145
1965:08:27,0.815737
1965:08:28,0.810321
1965:08:29,0.805202
1965:08:30,0.800377
1965:08:31,0.795845
1965:09:01,0.791604
1965:09:02,0.788033
1965:09:03,0.78513
1965:09:04,0.782894
1965:09:05,0.781325
1965:09:06,0.780422
1965:09:07,0.780184
1965:09:08,0.780613
1965:09:09,0.781707
1965:09:10,0.783468
1965:09:11,0.785895
1965:09:12,0.78899
1965:09:13,0.792753
1965:09:14,0.797186
1965:09:15,0.80229
1965:09:16,0.808067
1965:09:17,0.814518
1965:09:18,0.821646
1965:09:19,0.829453
1965:09:20,0.83794
1965:09:21,0.847112
1965:09:22,0.85697
1965:09:23,0.867519
1965:09:24,0.87876
1965:09:25,0.890698
1965:09:26,0.903337
1965:09:27,0.91668
1965:09:28,0.930732
1965:09:29,0.945497
1965:09:30,0.960979
1965:10:01,0.977184
1965:10:02,0.992599
1965:10:03,1.00723
1965:10:04,1.02108
1965:10:05,1.03415
1965:10:06,1.04646
1965:10:07,1.05799
1965:10:08,1.06876
1965:10:09,1.07877
1965:10:10,1.08802
1965:10:11,1.09652
1965:10:12,1.10426
1965:10:13,1.11126
1965:10:14,1.1175
1965:10:15,1.123
1965:10:16,1.12776
1965:10:17,1.13177
1965:10:18,1.13505
1965:10:19,1.13758
1965:10:20,1.13938
1965:10:21,1.14043
1965:10:22,1.14075
1965:10:23,1.14033
1965:10:24,1.13917
1965:10:25,1.13727
1965:10:26,1.13463
1965:10:27,1.13125
1965:10:28,1.12713
1965:10:29,1.12227
1965:10:30,1.11666
1965:10:31,1.11031
1965:11:01,1.10321
1965:11:02,1.09693
1965:11:03,1.09146
1965:11:04,1.0868
1965:11:05,1.08295
1965:11:06,1.07992
1965:11:07,1.07769
1965:11:08,1.07628
1965:11:09,1.07567
1965:11:10,1.07587
1965:11:11,1.07687
1965:11:12,1.07869
1965:11:13,1.08131
1965:11:14,1.08475
1965:11:15,1.08899
1965:11:16,1.09405
1965:11:17,1.09992
1965:11:18,1.1066
1965:11:19,1.1141
1965:11:20,1.12243
1965:11:21,1.13157
1965:11:22,1.14154
1965:11:23,1.15234
1965:11:24,1.16398
1965:11:25,1.17644
1965:11:26,1.18975
1965:11:27,1.2039
1965:11:28,1.2189
1965:11:29,1.23475
1965:11:30,1.25146
1965:12:01,1.26903
1965:12:02,1.28551
1965:12:03,1.3009
1965:12:04,1.31521
1965:12:05,1.32843
1965:12:06,1.34058
1965:12:07,1.35166
1965:12:08,1.36167
1965:12:09,1.37062
1965:12:10,1.3785
1965:12:11,1.38533
1965:12:12,1.3911
1965:12:13,1.39581
1965:12:14,1.39946
1965:12:15,1.40207
1965:12:16,1.40362
1965:12:17,1.40412
1965:12:18,1.40357
1965:12:19,1.40197
1965:12:20,1.39931
1965:12:21,1.3956
1965:12:22,1.39084
1965:12:23,1.38502
1965:12:24,1.37814
1965:12:25,1.37021
1965:12:26,1.36121
1965:12:27,1.35115
1965:12:28,1.34002
1965:12:29,1.32781
1965:12:30,1.31453
1965:12:31,1.30018
1966:01:01,1.28473
1966:01:02,1.26996
1966:01:03,1.25586
1966:01:04,1.24241
1966:01:05,1.22963
1966:01:06,1.21749
1966:01:07,1.20601
1966:01:08,1.19517
1966:01:09,1.18498
1966:01:10,1.17542
1966:01:11,1.1665
1966:01:12,1.15821
1966:01:13,1.15056
1966:01:14,1.14353
1966:01:15,1.13713
1966:01:16,1.13136
1966:01:17,1.1262
1966:01:18,1.12167
1966:01:19,1.11776
1966:01:20,1.11446
1966:01:21,1.11179
1966:01:22,1.10972
1966:01:23,1.10828
